id;annotations/0/id;annotations/0/completed_by;annotations/0/result/0/original_width;annotations/0/result/0/original_height;annotations/0/result/0/image_rotation;annotations/0/result/0/value/x;annotations/0/result/0/value/y;annotations/0/result/0/value/width;annotations/0/result/0/value/height;annotations/0/result/0/value/rotation;annotations/0/result/0/value/rectanglelabels/0;annotations/0/result/0/id;annotations/0/result/0/from_name;annotations/0/result/0/to_name;annotations/0/result/0/type;annotations/0/result/0/origin;annotations/0/was_cancelled;annotations/0/ground_truth;annotations/0/created_at;annotations/0/updated_at;annotations/0/lead_time;annotations/0/result_count;annotations/0/task;annotations/0/project;annotations/0/parent_prediction;annotations/0/parent_annotation;file_upload;data/image;created_at;updated_at;inner_id;total_annotations;cancelled_annotations;total_predictions;comment_count;unresolved_comment_count;last_comment_updated_at;project;updated_by;drafts/0/id;drafts/0/user;drafts/0/created_username;drafts/0/created_ago;drafts/0/result/0/original_width;drafts/0/result/0/original_height;drafts/0/result/0/image_rotation;drafts/0/result/0/value/x;drafts/0/result/0/value/y;drafts/0/result/0/value/width;drafts/0/result/0/value/height;drafts/0/result/0/value/rotation;drafts/0/result/0/value/rectanglelabels/0;drafts/0/result/0/id;drafts/0/result/0/from_name;drafts/0/result/0/to_name;drafts/0/result/0/type;drafts/0/result/0/origin;drafts/0/lead_time;drafts/0/was_postponed;drafts/0/created_at;drafts/0/updated_at;drafts/0/task;drafts/0/annotation
1147;1148;1;480;480;0;45.25;30.5;21;21.25;0;15;FB4hVW2aSA;label;image;rectanglelabels;manual;false;false;2023-01-05T00:30:26.907158Z;2023-01-05T00:30:26.907187Z;7.984;0;1147;1;;;18f293db-d20_color606.jpg;/data/upload/1/18f293db-d20_color606.jpg;2023-01-05T00:04:45.665210Z;2023-01-05T00:30:29.806412Z;1147;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1148;1149;1;480;480;0;40.25;16;24;21.75;0;15;MSjQLFvFP4;label;image;rectanglelabels;manual;false;false;2023-01-05T00:30:45.114203Z;2023-01-05T00:30:45.114231Z;12.194;0;1148;1;;;0a8140a4-d20_off-angle_0782.jpg;/data/upload/1/0a8140a4-d20_off-angle_0782.jpg;2023-01-05T00:04:45.665252Z;2023-01-05T00:30:48.433130Z;1148;1;0;0;0;0;;1;1;54;almudenaramirez607@gmail.com;almudenaramirez607@gmail.com, 1;2 hours, 9 minutes;480;480;0;40.25;16;24;21.75;0;15;MSjQLFvFP4;label;image;rectanglelabels;manual;11.837;false;2023-01-05T00:30:43.801846Z;2023-01-05T00:30:43.801879Z;1148;
1149;1150;1;480;480;0;42.75;30.25;24;23.25;0;15;e5sb-u4n_y;label;image;rectanglelabels;manual;false;false;2023-01-05T00:31:01.809997Z;2023-01-05T00:31:01.810030Z;11.218;0;1149;1;;;0e0d57b1-d20_color726.jpg;/data/upload/1/0e0d57b1-d20_color726.jpg;2023-01-05T00:04:45.665294Z;2023-01-05T00:31:05.003237Z;1149;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1150;1151;1;480;480;0;40.5;15;26.25;27;0;15;djuAH728hy;label;image;rectanglelabels;manual;false;false;2023-01-05T00:31:19.201026Z;2023-01-05T00:31:19.201054Z;10.654;0;1150;1;;;810feb82-d20_off-angle_0810.jpg;/data/upload/1/810feb82-d20_off-angle_0810.jpg;2023-01-05T00:04:45.665336Z;2023-01-05T00:31:22.409584Z;1150;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1151;1152;1;480;480;0;45.5;33.75;21.5;17.5;0;15;tmmsvxjRVJ;label;image;rectanglelabels;manual;false;false;2023-01-05T00:31:46.253624Z;2023-01-05T00:31:46.253655Z;7.263;0;1151;1;;;62d7161e-d20_color614.jpg;/data/upload/1/62d7161e-d20_color614.jpg;2023-01-05T00:04:45.665378Z;2023-01-05T00:31:49.947734Z;1151;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1152;1153;1;480;480;0;39.5;17.75;25;21;0;15;6kJIqk5aMZ;label;image;rectanglelabels;manual;false;false;2023-01-05T00:32:03.032236Z;2023-01-05T00:32:03.032264Z;10.949;0;1152;1;;;1fbcc35b-d20_off-angle_0822.jpg;/data/upload/1/1fbcc35b-d20_off-angle_0822.jpg;2023-01-05T00:04:45.665420Z;2023-01-05T00:32:06.480234Z;1152;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1153;1154;1;480;480;0;46;47.75;23;23.75;0;15;5_g618jLsE;label;image;rectanglelabels;manual;false;false;2023-01-05T00:32:20.096343Z;2023-01-05T00:32:20.096371Z;11.154;0;1153;1;;;3ba319ba-d20_top_710.jpg;/data/upload/1/3ba319ba-d20_top_710.jpg;2023-01-05T00:04:45.665462Z;2023-01-05T00:32:24.500781Z;1153;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1154;1155;1;480;480;0;45.5;31;19;20;0;15;er6VSuX5kS;label;image;rectanglelabels;manual;false;false;2023-01-05T00:32:36.386911Z;2023-01-05T00:32:36.386938Z;9.352;0;1154;1;;;71e9dfc8-d20_color630.jpg;/data/upload/1/71e9dfc8-d20_color630.jpg;2023-01-05T00:04:45.665504Z;2023-01-05T00:32:39.454487Z;1154;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1155;1156;1;480;480;0;44;33.5;22.75;18.5;0;15;pg7EgAmF9r;label;image;rectanglelabels;manual;false;false;2023-01-05T00:32:49.283042Z;2023-01-05T00:32:49.283068Z;7.553;0;1155;1;;;47913cff-d20_color716.jpg;/data/upload/1/47913cff-d20_color716.jpg;2023-01-05T00:04:45.665546Z;2023-01-05T00:32:52.962458Z;1155;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1156;1157;1;480;480;0;48.25;30.75;21.25;19.5;0;15;KuJneNgKjL;label;image;rectanglelabels;manual;false;false;2023-01-05T00:33:05.523725Z;2023-01-05T00:33:05.523755Z;10.515;0;1156;1;;;4a5ee30a-d20_color755.jpg;/data/upload/1/4a5ee30a-d20_color755.jpg;2023-01-05T00:04:45.665588Z;2023-01-05T00:33:08.501579Z;1156;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1157;1158;1;480;480;0;43.75;31.75;23.5;16.5;0;15;LaEm0tNBuc;label;image;rectanglelabels;manual;false;false;2023-01-05T00:33:20.319351Z;2023-01-05T00:33:20.319378Z;9.455;0;1157;1;;;8cd85c51-d20_color603.jpg;/data/upload/1/8cd85c51-d20_color603.jpg;2023-01-05T00:04:45.665629Z;2023-01-05T00:33:23.585952Z;1157;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1158;1159;1;480;480;0;35.75;52.25;26;23;0;15;c-OCASoFGD;label;image;rectanglelabels;manual;false;false;2023-01-05T00:33:33.439382Z;2023-01-05T00:33:33.439411Z;7.392;0;1158;1;;;b79cfce0-d20_top_691.jpg;/data/upload/1/b79cfce0-d20_top_691.jpg;2023-01-05T00:04:45.665671Z;2023-01-05T00:33:37.468272Z;1158;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1159;1160;1;480;480;0;46;29.5;20.75;22;0;15;A4C3KDDB6y;label;image;rectanglelabels;manual;false;false;2023-01-05T00:33:45.641078Z;2023-01-05T00:33:45.641106Z;5.67;0;1159;1;;;711db06e-d20_color642.jpg;/data/upload/1/711db06e-d20_color642.jpg;2023-01-05T00:04:45.665712Z;2023-01-05T00:33:48.436563Z;1159;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1160;1161;1;480;480;0;41.5;30.75;21;18.75;0;15;P2sd3cO1l0;label;image;rectanglelabels;manual;false;false;2023-01-05T00:34:11.256490Z;2023-01-05T00:34:11.256551Z;6.755;0;1160;1;;;b197def9-d20_color782.jpg;/data/upload/1/b197def9-d20_color782.jpg;2023-01-05T00:04:45.665754Z;2023-01-05T00:34:16.276578Z;1160;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1161;1162;1;480;480;0;38;36.5;23;23.25;0;15;yIT_MH4RyJ;label;image;rectanglelabels;manual;false;false;2023-01-05T00:34:25.735407Z;2023-01-05T00:34:25.735436Z;5.461;0;1161;1;;;287b4db8-d20_top_655.jpg;/data/upload/1/287b4db8-d20_top_655.jpg;2023-01-05T00:04:45.665795Z;2023-01-05T00:34:29.349266Z;1161;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1162;1163;1;480;480;0;45;31.5;20.75;22.25;0;15;KhqXdbjW2i;label;image;rectanglelabels;manual;false;false;2023-01-05T00:34:39.112781Z;2023-01-05T00:34:39.112809Z;7.017;0;1162;1;;;cb55737a-d20_color701.jpg;/data/upload/1/cb55737a-d20_color701.jpg;2023-01-05T00:04:45.665837Z;2023-01-05T00:34:42.425225Z;1162;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1163;1164;1;480;480;0;34.25;48;22.25;23.5;0;15;1cyxNnDAw9;label;image;rectanglelabels;manual;false;false;2023-01-05T00:34:51.491351Z;2023-01-05T00:34:51.491377Z;5.081;0;1163;1;;;cc292bba-d20_top_775.jpg;/data/upload/1/cc292bba-d20_top_775.jpg;2023-01-05T00:04:45.665879Z;2023-01-05T00:34:55.719730Z;1163;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1164;1165;1;480;480;0;38.5;15.75;26.25;21.5;0;15;uipbknaGdQ;label;image;rectanglelabels;manual;false;false;2023-01-05T00:35:08.651379Z;2023-01-05T00:35:08.651407Z;10.542;0;1164;1;;;42c89379-d20_off-angle_0796.jpg;/data/upload/1/42c89379-d20_off-angle_0796.jpg;2023-01-05T00:04:45.665920Z;2023-01-05T00:35:12.188773Z;1164;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1165;1166;1;480;480;0;46.5;33;22.75;18.5;0;15;A00I6wMCkn;label;image;rectanglelabels;manual;false;false;2023-01-05T00:35:21.198070Z;2023-01-05T00:35:21.198104Z;6.573;0;1165;1;;;f70e3ff3-d20_color653.jpg;/data/upload/1/f70e3ff3-d20_color653.jpg;2023-01-05T00:04:45.665962Z;2023-01-05T00:35:24.281642Z;1165;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1166;1167;1;480;480;0;41.5;16.75;22.75;20.75;0;15;qMMkF1P6dr;label;image;rectanglelabels;manual;false;false;2023-01-05T00:35:34.702763Z;2023-01-05T00:35:34.702800Z;8.332;0;1166;1;;;5adc4ba9-d20_off-angle_0807.jpg;/data/upload/1/5adc4ba9-d20_off-angle_0807.jpg;2023-01-05T00:04:45.666004Z;2023-01-05T00:35:37.795307Z;1166;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1167;1168;1;480;480;0;47.25;32;17;20.75;0;15;QpyLu8GO2F;label;image;rectanglelabels;manual;false;false;2023-01-05T00:35:47.651090Z;2023-01-05T00:35:47.651117Z;7.741;0;1167;1;;;2f670dbc-d20_color731.jpg;/data/upload/1/2f670dbc-d20_color731.jpg;2023-01-05T00:04:45.666046Z;2023-01-05T00:35:50.678234Z;1167;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1168;1169;1;480;480;0;46.25;32.5;20.5;20.25;0;15;KgiZFa05fp;label;image;rectanglelabels;manual;false;false;2023-01-05T00:35:59.301200Z;2023-01-05T00:35:59.301226Z;5.984;0;1168;1;;;c547756e-d20_color671.jpg;/data/upload/1/c547756e-d20_color671.jpg;2023-01-05T00:04:45.666087Z;2023-01-05T00:36:03.275945Z;1168;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1169;1170;1;480;480;0;43.75;21.25;21;23.75;0;15;TZkOtQb3M0;label;image;rectanglelabels;manual;false;false;2023-01-05T00:36:15.517310Z;2023-01-05T00:36:15.517337Z;9.311;0;1169;1;;;5a41a73d-d20_off-angle_0832.jpg;/data/upload/1/5a41a73d-d20_off-angle_0832.jpg;2023-01-05T00:04:45.666129Z;2023-01-05T00:36:19.358654Z;1169;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1170;1171;1;480;480;0;35;50.24999999999999;22;23.75;0;15;mmc_GbGIN2;label;image;rectanglelabels;manual;false;false;2023-01-05T00:36:39.686523Z;2023-01-05T00:36:39.686551Z;6.443;0;1170;1;;;e09aa0b5-d20_top_682.jpg;/data/upload/1/e09aa0b5-d20_top_682.jpg;2023-01-05T00:04:45.666171Z;2023-01-05T00:36:43.656179Z;1170;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1171;1172;1;480;480;0;47.5;31.25;18.5;17.5;0;15;Nismn_icDn;label;image;rectanglelabels;manual;false;false;2023-01-05T00:36:56.481878Z;2023-01-05T00:36:56.481905Z;9.958;0;1171;1;;;46685de3-d20_color762.jpg;/data/upload/1/46685de3-d20_color762.jpg;2023-01-05T00:04:45.669166Z;2023-01-05T00:36:59.432822Z;1171;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1172;1173;1;480;480;0;47;33;19.75;19.5;0;15;bdUBqXag78;label;image;rectanglelabels;manual;false;false;2023-01-05T00:37:15.939969Z;2023-01-05T00:37:15.939996Z;14.233;0;1172;1;;;11330365-d20_color743.jpg;/data/upload/1/11330365-d20_color743.jpg;2023-01-05T00:04:45.669236Z;2023-01-05T00:37:18.806355Z;1172;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1173;1174;1;480;480;0;40.75;29;24.5;22.5;0;15;xVYW9J4xue;label;image;rectanglelabels;manual;false;false;2023-01-05T00:37:32.422518Z;2023-01-05T00:37:32.422547Z;10.994;0;1173;1;;;b88de7c9-d20_color599.jpg;/data/upload/1/b88de7c9-d20_color599.jpg;2023-01-05T00:04:45.669283Z;2023-01-05T00:37:35.319259Z;1173;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1174;1175;1;480;480;0;42.5;30.25;24.5;21.25;0;15;xTlg_TNxg1;label;image;rectanglelabels;manual;false;false;2023-01-05T00:37:44.419789Z;2023-01-05T00:37:44.419816Z;6.28;0;1174;1;;;6180213d-d20_color643.jpg;/data/upload/1/6180213d-d20_color643.jpg;2023-01-05T00:04:45.669326Z;2023-01-05T00:37:47.385956Z;1174;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1175;1176;1;480;480;0;45.25;31.25;18.75;20.25;0;15;nxIhtts-tk;label;image;rectanglelabels;manual;false;false;2023-01-05T00:38:24.517275Z;2023-01-05T00:38:24.517301Z;32.716;0;1175;1;;;5e7f8ab3-d20_color695.jpg;/data/upload/1/5e7f8ab3-d20_color695.jpg;2023-01-05T00:04:45.669370Z;2023-01-05T00:38:27.545027Z;1175;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1176;1177;1;480;480;0;45;32.75;20.5;21;0;15;4rXF3aTLNZ;label;image;rectanglelabels;manual;false;false;2023-01-05T00:38:38.759602Z;2023-01-05T00:38:38.759647Z;7.107;0;1176;1;;;5a147ef1-d20_color736.jpg;/data/upload/1/5a147ef1-d20_color736.jpg;2023-01-05T00:04:45.669412Z;2023-01-05T00:38:42.611824Z;1176;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1177;1178;1;480;480;0;47.25;31;17.75;18.75;0;15;f64YczgzCP;label;image;rectanglelabels;manual;false;false;2023-01-05T00:38:55.489608Z;2023-01-05T00:38:55.489636Z;9.395;0;1177;1;;;b6c422ed-d20_color605.jpg;/data/upload/1/b6c422ed-d20_color605.jpg;2023-01-05T00:04:45.669455Z;2023-01-05T00:39:00.805022Z;1177;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1178;1179;1;480;480;0;45.75;33.25;18.5;18.25;0;15;1Wg1k61ZGl;label;image;rectanglelabels;manual;false;false;2023-01-05T00:39:15.219449Z;2023-01-05T00:39:15.219476Z;10.814;0;1178;1;;;93284dc8-d20_color709.jpg;/data/upload/1/93284dc8-d20_color709.jpg;2023-01-05T00:04:45.669498Z;2023-01-05T00:39:18.940327Z;1178;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1179;1180;1;480;480;0;33;35.5;25.75;26;0;15;zCONcqDZDj;label;image;rectanglelabels;manual;false;false;2023-01-05T00:39:30.977383Z;2023-01-05T00:39:30.977410Z;9.779;0;1179;1;;;bdc40f92-d20_top_660.jpg;/data/upload/1/bdc40f92-d20_top_660.jpg;2023-01-05T00:04:45.669540Z;2023-01-05T00:39:34.488947Z;1179;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1180;1181;1;480;480;0;43.75;16.5;17.5;21.5;0;15;Rl3b7V_fWR;label;image;rectanglelabels;manual;false;false;2023-01-05T00:40:01.078515Z;2023-01-05T00:40:01.078567Z;11.162;0;1180;1;;;1b25dc53-d20_off-angle_0808.jpg;/data/upload/1/1b25dc53-d20_off-angle_0808.jpg;2023-01-05T00:04:45.669582Z;2023-01-05T00:40:04.821664Z;1180;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1181;1182;1;480;480;0;47.5;32;20;21.75;0;15;g-DrqCCIy2;label;image;rectanglelabels;manual;false;false;2023-01-05T00:40:17.461682Z;2023-01-05T00:40:17.461709Z;7.641;0;1181;1;;;8c571897-d20_color678.jpg;/data/upload/1/8c571897-d20_color678.jpg;2023-01-05T00:04:45.669624Z;2023-01-05T00:40:21.572609Z;1181;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1182;1183;1;480;480;0;45.25;26.999999999999996;21.5;22.75;0;15;Gcnsoh9gTk;label;image;rectanglelabels;manual;false;false;2023-01-05T00:40:34.541342Z;2023-01-05T00:40:34.541369Z;10.837;0;1182;1;;;de755e27-d20_color767.jpg;/data/upload/1/de755e27-d20_color767.jpg;2023-01-05T00:04:45.669666Z;2023-01-05T00:40:37.575985Z;1182;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1183;1184;1;480;480;0;45.75;43.25;24;24.5;0;15;SONZNbIQL8;label;image;rectanglelabels;manual;false;false;2023-01-05T00:40:49.020445Z;2023-01-05T00:40:49.020472Z;9.171;0;1183;1;;;16cc89bd-d20_top_732.jpg;/data/upload/1/16cc89bd-d20_top_732.jpg;2023-01-05T00:04:45.669708Z;2023-01-05T00:40:51.834777Z;1183;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1184;1185;1;480;480;0;44.5;32.5;19.75;20.5;0;15;jS4vyDRXqj;label;image;rectanglelabels;manual;false;false;2023-01-05T00:41:02.808650Z;2023-01-05T00:41:02.808683Z;8.489;0;1184;1;;;beedb4d9-d20_color732.jpg;/data/upload/1/beedb4d9-d20_color732.jpg;2023-01-05T00:04:45.669750Z;2023-01-05T00:41:05.689532Z;1184;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1185;1186;1;480;480;0;47.75;32;19.5;20.25;0;15;qMGmUUFugg;label;image;rectanglelabels;manual;false;false;2023-01-05T00:41:14.929160Z;2023-01-05T00:41:14.929189Z;7.025;0;1185;1;;;b29258b6-d20_color749.jpg;/data/upload/1/b29258b6-d20_color749.jpg;2023-01-05T00:04:45.669791Z;2023-01-05T00:41:18.705351Z;1185;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1186;1187;1;480;480;0;28.5;40.75;27.500000000000004;22.75;0;15;BqKUdir2hp;label;image;rectanglelabels;manual;false;false;2023-01-05T00:41:29.626810Z;2023-01-05T00:41:29.626839Z;8.826;0;1186;1;;;81635772-d20_top_673.jpg;/data/upload/1/81635772-d20_top_673.jpg;2023-01-05T00:04:45.669833Z;2023-01-05T00:41:32.692854Z;1186;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1187;1188;1;480;480;0;44.25;31.5;22;19.75;0;15;gODwxBvnqm;label;image;rectanglelabels;manual;false;false;2023-01-05T00:41:43.007833Z;2023-01-05T00:41:43.007860Z;7.953;0;1187;1;;;8e774e80-d20_color679.jpg;/data/upload/1/8e774e80-d20_color679.jpg;2023-01-05T00:04:45.669874Z;2023-01-05T00:41:46.915648Z;1187;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1188;1189;1;480;480;0;40;29.75;23.5;20.5;0;15;dOyN9lmboP;label;image;rectanglelabels;manual;false;false;2023-01-05T00:41:59.096752Z;2023-01-05T00:41:59.096778Z;9.686;0;1188;1;;;fb7d0c16-d20_color596.jpg;/data/upload/1/fb7d0c16-d20_color596.jpg;2023-01-05T00:04:45.669916Z;2023-01-05T00:42:02.608268Z;1188;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1189;1190;1;480;480;0;41.75;16.75;20.5;22.5;0;15;lwtjXd5fiL;label;image;rectanglelabels;manual;false;false;2023-01-05T00:42:12.878411Z;2023-01-05T00:42:12.878440Z;7.411;0;1189;1;;;55c7659a-d20_off-angle_0806.jpg;/data/upload/1/55c7659a-d20_off-angle_0806.jpg;2023-01-05T00:04:45.669957Z;2023-01-05T00:42:17.784374Z;1189;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1190;1239;1;480;480;0;47.25;43.5;24.5;23.5;0;15;jGXmloD5D6;label;image;rectanglelabels;manual;false;false;2023-01-05T00:56:18.266907Z;2023-01-05T00:56:18.266938Z;9.428;0;1190;1;;;ff67c190-d20_top_725.jpg;/data/upload/1/ff67c190-d20_top_725.jpg;2023-01-05T00:04:45.669998Z;2023-01-05T00:56:21.098203Z;1190;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1191;1238;1;480;480;0;46.5;33.75;20.25;18;0;15;fPUYXrEaso;label;image;rectanglelabels;manual;false;false;2023-01-05T00:55:53.801280Z;2023-01-05T00:55:53.801306Z;10.385;0;1191;1;;;4bf005bd-d20_color620.jpg;/data/upload/1/4bf005bd-d20_color620.jpg;2023-01-05T00:04:45.670039Z;2023-01-05T00:55:56.617534Z;1191;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1192;1237;1;480;480;0;47.5;34;19.25;19.25;0;15;r2xLp1559-;label;image;rectanglelabels;manual;false;false;2023-01-05T00:55:36.862950Z;2023-01-05T00:55:36.863003Z;12.999;0;1192;1;;;7bc0d2e9-d20_color752.jpg;/data/upload/1/7bc0d2e9-d20_color752.jpg;2023-01-05T00:04:45.670080Z;2023-01-05T00:55:40.173993Z;1192;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1193;1236;1;480;480;0;32;34.5;25;27.500000000000004;0;15;IpbT2QA-yD;label;image;rectanglelabels;manual;false;false;2023-01-05T00:55:18.559865Z;2023-01-05T00:55:18.559893Z;9.428;0;1193;1;;;088c92d1-d20_top_759.jpg;/data/upload/1/088c92d1-d20_top_759.jpg;2023-01-05T00:04:45.670120Z;2023-01-05T00:55:21.748608Z;1193;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1194;1235;1;480;480;0;47.75;27.25;18.25;20.25;0;15;n9X0gduKcR;label;image;rectanglelabels;manual;false;false;2023-01-05T00:55:03.903234Z;2023-01-05T00:55:03.903261Z;7.153;0;1194;1;;;897cc392-d20_color768.jpg;/data/upload/1/897cc392-d20_color768.jpg;2023-01-05T00:04:45.670161Z;2023-01-05T00:55:07.080295Z;1194;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1195;1234;1;480;480;0;46.5;33.25;16.5;19.75;0;15;gDU0ECD-U8;label;image;rectanglelabels;manual;false;false;2023-01-05T00:54:50.974590Z;2023-01-05T00:54:50.974619Z;10.531;0;1195;1;;;e8bd4860-d20_color674.jpg;/data/upload/1/e8bd4860-d20_color674.jpg;2023-01-05T00:04:45.670202Z;2023-01-05T00:54:54.632437Z;1195;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1196;1233;1;480;480;0;34;16.5;20.75;23.25;0;15;IANFjj8pc4;label;image;rectanglelabels;manual;false;false;2023-01-05T00:54:35.012407Z;2023-01-05T00:54:35.012436Z;9.701;0;1196;1;;;12a43fe3-d20_off-angle_0755.jpg;/data/upload/1/12a43fe3-d20_off-angle_0755.jpg;2023-01-05T00:04:45.670243Z;2023-01-05T00:54:38.168447Z;1196;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1197;1232;1;480;480;0;44.5;49.5;22.5;22.25;0;15;q57QmAAJCA;label;image;rectanglelabels;manual;false;false;2023-01-05T00:54:19.494118Z;2023-01-05T00:54:19.494147Z;12.178;0;1197;1;;;072a475e-d20_top_706.jpg;/data/upload/1/072a475e-d20_top_706.jpg;2023-01-05T00:04:45.670284Z;2023-01-05T00:54:22.670876Z;1197;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1198;1231;1;480;480;0;41;18;23.25;21.75;0;15;FQU0xlTUN3;label;image;rectanglelabels;manual;false;false;2023-01-05T00:54:02.055138Z;2023-01-05T00:54:02.055168Z;7.452;0;1198;1;;;fb16cf9d-d20_off-angle_0818.jpg;/data/upload/1/fb16cf9d-d20_off-angle_0818.jpg;2023-01-05T00:04:45.670325Z;2023-01-05T00:54:05.093881Z;1198;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1199;1230;1;480;480;0;46.5;48.25;21;24.75;0;15;u_cUK7L9Yo;label;image;rectanglelabels;manual;false;false;2023-01-05T00:53:48.561925Z;2023-01-05T00:53:48.561951Z;9.409;0;1199;1;;;36b5eb5f-d20_top_711.jpg;/data/upload/1/36b5eb5f-d20_top_711.jpg;2023-01-05T00:04:45.670366Z;2023-01-05T00:53:52.540997Z;1199;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1200;1229;1;480;480;0;41.25;19.25;24.75;19.75;0;15;ptD0EOlAUE;label;image;rectanglelabels;manual;false;false;2023-01-05T00:53:21.896020Z;2023-01-05T00:53:21.896047Z;10.735;0;1200;1;;;794a2ddc-d20_off-angle_0826.jpg;/data/upload/1/794a2ddc-d20_off-angle_0826.jpg;2023-01-05T00:04:45.670408Z;2023-01-05T00:53:25.199933Z;1200;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1201;1228;1;480;480;0;35.25;19;31;23.5;0;15;8Oa5s8JWWa;label;image;rectanglelabels;manual;false;false;2023-01-05T00:53:05.747459Z;2023-01-05T00:53:05.747509Z;8.529;0;1201;1;;;7ef69eea-d20_off-angle_0805.jpg;/data/upload/1/7ef69eea-d20_off-angle_0805.jpg;2023-01-05T00:04:45.670449Z;2023-01-05T00:53:08.987051Z;1201;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
1202;1227;1;480;480;0;46.25;31.5;20.75;21.75;0;15;y4QpAi3V9Z;label;image;rectanglelabels;manual;false;false;2023-01-05T00:52:51.411334Z;2023-01-05T00:52:51.411360Z;11.134;0;1202;1;;;5b5808a0-d20_color676.jpg;/data/upload/1/5b5808a0-d20_color676.jpg;2023-01-05T00:04:45.670489Z;2023-01-05T00:52:54.923809Z;1202;1;0;0;0;0;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
